WorkstationGroupID,Number of Items,Service Time,Time between arrivals,,Evening Times Between Arrivals
8,10,142,6,,
1,22,80,11,,
8,1,45,6,,
1,86,252,4,,
1,97,240,10,,
1,20,62,25,,
8,3,57,4,,
1,11,93,14,,
8,5,111,6,,
1,1,31,13,,
1,12,88,18,,
1,20,63,2,,
1,48,130,0,,
8,10,85,1,,
8,3,112,2,,
8,10,163,3,,
1,6,40,5,,
1,11,55,12,,
8,6,126,14,,
1,45,147,3,,
1,10,121,6,,
1,9,56,15,,
1,31,121,5,,
1,3,71,2,,
1,7,41,4,,
8,10,130,13,,
8,8,114,17,,
1,19,54,7,,
1,75,275,4,,
8,25,635,17,,
1,94,233,7,,
1,21,111,11,,
1,6,33,1,,
8,1,91,7,,
1,3,49,0,,
1,2,27,5,,
1,49,150,5,,
8,16,219,10,,
8,20,267,5,,
1,2,56,1,,
1,20,70,1,,
1,55,154,1,,
1,2,38,15,,
8,15,228,3,,
8,20,188,3,,
1,7,67,17,,
1,57,192,15,,
1,20,89,3,,
8,3,50,8,,
1,26,84,4,,
1,7,43,20,,
1,27,93,18,,
8,3,56,5,,
1,8,60,16,,
1,35,99,15,,
1,19,73,6,,
1,50,122,5,,
1,32,104,9,,
8,35,369,9,,
1,3,24,8,,
1,30,99,2,,
1,26,96,14,,
1,20,114,5,,
1,7,109,1,,
8,12,91,5,,
8,17,238,9,,
1,11,55,11,,
1,25,80,4,,
1,27,101,13,,
8,8,128,14,,
1,2,16,2,,
8,17,311,11,,
1,6,44,0,,
1,3,35,3,,
1,2,28,4,,
1,24,125,1,,
1,4,55,14,,
8,1,35,9,,
1,3,27,4,,
1,19,62,1,,
1,1,49,3,,
1,4,24,0,,
1,3,20,5,,
1,67,176,13,,
8,36,286,1,,
1,10,40,1,,
1,58,131,2,,
1,13,88,2,,
1,65,197,0,,
1,71,185,22,,
1,13,84,12,,
1,5,22,1,,
1,24,121,3,,
8,4,102,18,,
1,1,23,13,,
1,4,82,10,,
1,7,43,7,,
1,38,166,20,,
1,3,128,5,,
8,1,32,11,,
1,10,80,5,,
1,9,73,13,,
8,6,131,3,,
8,39,465,8,,
1,33,170,5,,
1,20,66,1,,
1,6,47,28,,
1,31,149,12,,
1,6,27,1,,
8,3,43,2,,
1,1,17,2,,
1,52,156,2,,
1,20,116,13,,
1,6,41,5,,
1,6,25,2,,
1,35,64,7,,
8,3,80,3,,
1,6,39,3,,
8,33,415,4,,
8,9,175,6,,
1,1,16,5,,
1,1,19,6,,
1,15,78,13,,
1,7,30,0,,
8,39,549,2,,
1,14,93,7,,
8,13,163,8,,
1,22,65,13,,
1,111,234,10,,
8,3,57,9,,
1,18,115,1,,
1,20,120,13,,
1,3,36,2,,
1,12,67,17,,
1,63,140,5,,
1,25,104,8,,
1,5,52,2,,
8,1,50,2,,
1,3,29,29,,
1,15,88,4,,
1,1,18,13,,
8,13,235,2,,
1,12,86,0,,
8,5,313,3,,
1,3,57,14,,
1,12,56,6,,
1,20,75,2,,
8,3,79,19,,
1,10,64,0,,
1,10,63,16,,
1,4,36,9,,
1,19,72,4,,
1,23,88,2,,
1,18,117,11,,
1,81,251,10,,
1,2,45,2,,
1,64,219,6,,
8,1,45,3,,
1,16,172,1,,
1,59,179,9,,
1,8,26,24,,
1,5,32,0,,
1,8,63,2,,
1,10,81,6,,
8,3,261,12,,
1,2,75,12,,
1,15,89,17,,
8,24,337,2,,
1,94,194,12,,
1,4,97,20,,
1,8,51,9,,
8,5,66,1,,
8,4,84,2,,
1,88,230,26,,
1,31,107,13,,
1,5,73,4,,
1,7,45,8,,
1,45,142,12,,
8,4,61,2,,
1,28,106,12,,
8,10,121,4,,
1,35,145,1,,
8,7,216,6,,
1,21,80,13,,
1,61,216,11,,
1,15,66,12,,
8,2,54,9,,
1,3,26,17,,
1,2,21,9,,
1,23,106,7,,
8,5,129,2,,
1,16,60,3,,
1,64,109,0,,
1,2,49,3,,
8,19,193,4,,
1,26,70,0,,
8,12,183,15,,
1,10,55,5,,
8,4,86,22,,
1,39,159,6,,
1,101,299,2,,
1,12,38,2,,
1,10,75,18,,
1,26,93,0,,
1,4,33,17,,
1,4,39,1,,
1,6,25,14,,
1,15,89,1,,
1,57,167,3,,
8,1,35,7,,
1,7,36,0,,
8,7,126,4,,
8,6,123,3,,
8,15,227,6,,
1,28,169,1,,
1,11,63,12,,
1,48,142,2,,
8,5,82,8,,
1,11,89,14,,
1,57,133,20,,
8,13,188,6,,
8,13,248,1,,
1,9,71,1,,
1,13,77,10,,
1,1,16,16,,
1,27,87,6,,
8,6,155,15,,
1,6,40,1,,
8,5,126,1,,
8,12,94,21,,
1,38,135,7,,
1,19,65,2,,
1,43,135,8,,
1,2,39,3,,
1,39,142,14,,
1,6,34,1,,
1,2,43,8,,
1,15,74,13,,
1,35,139,12,,
1,17,92,4,,
1,3,28,1,,
8,6,107,5,,
1,3,33,8,,
1,35,114,0,,
8,9,124,14,,
1,6,94,4,,
8,1,46,6,,
8,16,225,1,,
1,10,56,6,,
1,23,85,0,,
8,8,213,18,,
1,19,76,9,,
1,1,18,6,,
8,3,103,10,,
1,20,76,2,,
1,13,81,0,,
1,93,261,5,,
1,8,44,9,,
8,4,115,4,,
8,5,86,14,,
1,7,63,1,,
1,4,26,5,,
1,77,235,2,,
1,1,47,8,,
8,10,114,1,,
1,11,87,0,,
1,6,39,10,,
1,7,64,15,,
1,18,75,7,,
1,7,50,6,,
1,26,120,1,,
1,11,70,3,,
8,7,248,4,,
1,4,38,9,,
8,2,62,19,,
1,7,34,6,,
8,7,113,2,,
1,10,73,2,,
1,8,78,3,,
1,38,98,13,,
1,4,34,9,,
1,9,47,4,,
8,38,439,4,,
8,5,84,2,,
8,6,129,5,,
8,26,280,10,,
1,56,186,21,,
1,72,243,1,,
1,7,63,2,,
1,18,64,4,,
1,25,104,23,,
1,12,52,8,,
8,10,234,8,,
8,3,68,11,,
1,10,62,7,,
1,54,260,3,,
1,4,55,2,,
1,66,193,13,,
1,25,116,11,,
8,7,151,18,,
1,23,117,3,,
8,2,147,5,,
1,50,152,3,,
1,29,150,3,,
1,13,66,10,,
8,5,83,30,,
1,11,92,26,,
1,9,75,7,,
1,21,77,20,,
8,16,345,10,,
1,18,62,15,,
1,11,54,1,,
8,8,92,5,,
8,6,88,8,,
1,28,89,4,,
8,1,42,1,,
1,16,60,4,,
1,3,44,5,,
1,38,176,1,,
1,3,34,0,,
8,11,163,3,,
1,9,49,15,,
1,7,63,7,,
1,14,127,6,,
8,18,181,3,,
1,55,142,4,,
1,44,148,12,,
1,68,132,2,,
1,8,61,0,,
1,32,114,12,,
8,3,81,1,,
8,20,399,9,,
1,43,138,7,,
1,15,68,32,,
1,11,57,12,,
8,17,235,20,,
8,2,74,4,,
1,4,78,3,,
1,20,72,11,,
8,9,136,3,,
1,5,52,4,,
1,13,94,5,,
1,16,65,1,,
1,14,103,6,,
1,23,106,4,,
1,7,68,26,,
1,5,75,0,,
8,12,159,6,,
1,7,66,1,,
8,6,102,5,,
1,19,90,3,,
1,3,44,13,,
1,9,59,14,,
1,17,46,10,,
1,13,99,7,,
1,35,218,8,,
1,7,50,5,,
1,4,43,3,,
1,2,21,1,,
1,47,129,3,,
8,3,117,8,,
1,29,146,0,,
8,31,349,1,,
1,58,187,8,,
1,17,59,6,,
1,3,40,7,,
8,1,43,6,,
1,7,34,2,,
1,55,144,25,,
1,16,80,6,,
8,8,154,1,,
1,10,34,2,,
1,74,198,1,,
8,9,295,3,,
1,16,60,4,,
8,50,456,24,,
1,11,45,13,,
8,1,38,9,,
1,6,36,10,,
1,14,68,7,,
1,16,91,6,,
1,19,101,5,,
1,19,125,1,,
8,4,72,7,,
1,80,240,11,,
8,20,204,9,,
1,15,63,3,,
1,19,154,11,,
1,2,27,2,,
1,27,174,6,,
1,9,50,19,,
1,6,70,0,,
8,5,97,4,,
8,9,437,7,,
1,9,109,11,,
1,23,92,5,,
1,11,84,4,,
1,7,33,16,,
1,27,224,9,,
1,46,137,8,,
1,5,39,6,,
1,50,166,27,,
8,24,202,6,,
1,7,61,8,,
1,52,144,3,,
1,27,64,2,,
1,7,35,4,,
1,39,142,14,,
8,1,33,11,,
8,3,124,4,,
1,71,263,2,,
1,45,93,3,,
8,1,66,10,,
1,30,144,3,,
8,5,153,11,,
1,4,47,1,,
1,7,59,14,,
1,18,47,27,,
8,2,54,5,,
1,5,60,11,,
1,23,59,2,,
1,23,199,2,,
1,1,17,4,,
1,21,55,11,,
1,8,26,2,,
1,56,172,5,,
1,15,103,7,,
8,8,103,2,,
1,23,70,3,,
8,5,85,7,,
1,6,86,4,,
1,4,31,10,,
1,15,58,4,,
1,6,25,0,,
8,9,102,9,,
1,6,52,5,,
8,25,235,3,,
1,4,24,4,,
8,2,49,4,,
1,4,44,16,,
1,14,73,1,,
1,9,64,12,,
1,12,57,6,,
8,3,69,1,,
1,19,80,5,,
1,29,131,2,,
1,35,100,1,,
1,41,116,1,,
8,4,57,3,,
8,9,112,29,,
8,4,114,4,,
1,4,33,5,,
1,21,91,2,,
1,87,247,1,,
1,70,224,13,,
8,2,41,2,,
8,6,167,1,,
1,20,158,8,,
1,4,68,1,,
1,1,18,2,,
1,11,70,1,,
8,1,50,15,,
1,16,73,11,,
1,33,93,0,,
8,10,204,17,,
1,14,46,0,,
8,6,75,7,,
8,3,61,5,,
1,28,153,5,,
1,17,75,4,,
1,32,116,5,,
1,54,160,5,,
8,4,85,14,,
1,2,61,1,,
1,16,67,18,,
8,3,83,4,,
8,9,100,7,,
8,4,66,1,,
1,35,141,16,,
1,5,20,11,,
1,9,36,3,,
1,62,160,5,,
8,4,86,1,,
1,5,42,1,,
1,7,46,3,,
8,7,186,21,,
1,44,145,2,,
1,47,243,2,,
8,33,318,6,,
8,11,103,6,,
1,7,34,1,,
1,51,186,5,,
1,11,44,6,,
1,5,62,3,,
8,10,207,7,,
1,11,67,11,,
1,6,47,1,,
1,4,40,0,,
8,1,44,10,,
8,22,246,6,,
1,9,37,14,,
1,36,92,10,,
1,55,182,0,,
1,11,47,4,,
8,4,159,2,,
1,10,55,7,,
1,34,94,2,,
1,70,161,8,,
8,2,36,16,,
1,24,75,8,,
1,3,35,8,,
1,6,27,4,,
8,6,73,2,,
1,12,65,14,,
8,12,138,7,,
1,10,85,0,,
1,1,27,0,,
1,10,47,25,,
1,2,31,2,,
1,4,55,4,,
1,61,154,1,,
1,9,84,12,,
1,16,91,3,,
1,27,101,3,,
8,5,109,6,,
1,18,93,10,,
8,8,107,7,,
1,2,37,8,,
8,25,397,1,,
1,56,142,3,,
1,13,65,9,,
1,97,520,6,,
1,25,107,10,,
1,9,80,6,,
1,30,73,15,,
8,20,192,3,,
8,26,313,1,,
1,14,52,13,,
1,8,59,1,,
1,2,16,1,,
1,7,36,0,,
8,5,177,9,,
8,2,39,6,,
1,62,153,8,,
8,2,48,12,,
1,29,132,1,,
1,7,59,1,,
1,14,94,2,,
1,1,25,1,,
1,21,128,8,,
8,6,251,9,,
1,17,90,0,,
1,2,30,7,,
1,11,79,7,,
8,7,168,3,,
1,77,203,13,,
1,9,82,8,,
1,11,65,36,,
1,6,41,12,,
1,7,54,4,,
1,7,33,13,,
1,41,112,7,,
1,39,90,1,,
1,33,109,0,,
1,6,33,1,,
1,23,143,3,,
1,12,88,1,,
8,6,109,4,,
8,25,265,3,,
1,3,61,17,,
1,32,163,42,,
8,1,56,2,,
1,17,115,16,,
1,86,238,3,,
1,29,130,12,,
1,2,27,5,,
1,26,75,0,,
1,1,10,5,,
8,17,170,5,,
1,8,38,8,,
8,8,158,2,,
8,22,283,2,,
1,41,141,0,,
8,13,182,13,,
1,28,188,13,,
1,24,68,3,,
8,32,664,24,,
1,9,32,4,,
1,2,28,4,,
1,15,116,24,,
1,7,45,0,,
1,16,89,6,,
1,10,46,3,,
1,24,59,0,,
1,33,312,36,,
1,2,73,7,,
1,3,48,4,,
1,7,43,2,,
8,1,111,10,,
1,8,34,0,,
8,1,57,1,,
8,5,106,11,,
1,25,83,12,,
1,8,53,5,,
8,11,124,2,,
1,3,31,1,,
1,37,169,2,,
1,26,121,9,,
1,82,221,5,,
1,7,61,2,,
1,10,85,7,,
8,8,154,5,,
1,62,322,15,,
1,17,56,18,,
1,36,80,6,,
8,8,104,6,,
8,1,52,2,,
1,5,56,19,,
8,17,176,5,,
1,3,44,2,,
1,4,35,18,,
8,2,79,2,,
1,10,52,4,,
8,1,39,6,,
1,19,66,5,,
1,3,42,5,,
1,32,104,2,,
1,16,76,21,,
8,1,45,3,,
1,66,189,4,,
8,2,81,2,,
1,12,107,4,,
8,2,42,1,,
1,49,147,4,,
1,13,58,15,,
1,5,33,1,,
8,12,260,11,,
8,7,185,10,,
1,13,68,0,,
1,25,133,0,,
8,32,233,11,,
1,18,119,0,,
1,7,54,10,,
1,33,90,5,,
1,3,54,7,,
8,22,269,18,,
8,12,242,10,,
1,40,123,4,,
1,8,40,3,,
1,35,98,12,,
1,30,102,25,,
1,22,73,1,,
1,8,66,5,,
1,39,177,19,,
1,25,99,1,,
1,10,108,2,,
1,70,251,4,,
1,12,51,29,,
1,8,43,6,,
1,70,179,3,,
8,3,124,3,,
1,10,46,4,,
1,88,413,2,,
1,3,24,4,,
1,26,78,20,,
1,8,36,1,,
1,24,79,15,,
1,2,20,5,,
1,19,101,4,,
8,3,146,6,,
1,7,43,0,,
8,15,364,5,,
1,56,163,0,,
1,96,186,22,,
1,23,89,16,,
1,1,19,5,,
8,2,139,1,,
1,3,29,0,,
1,29,105,5,,
8,3,109,6,,
8,4,83,2,,
1,24,77,1,,
8,6,171,15,,
1,32,92,13,,
1,7,84,21,,
1,17,88,4,,
1,64,209,23,,
1,39,158,1,,
8,9,154,3,,
8,24,327,2,,
1,13,95,9,,
1,22,92,9,,
8,9,126,5,,
1,8,45,2,,
1,12,43,5,,
1,23,104,12,,
8,6,118,4,,
1,18,106,9,,
1,3,21,13,,
1,29,78,0,,
1,17,51,8,,
1,10,50,13,,
8,4,111,6,,
1,42,211,6,,
1,5,45,18,,
1,4,40,7,,
1,5,41,8,,
1,20,103,10,,
8,8,151,2,,
1,24,63,0,,
1,14,71,3,,
8,16,257,3,,
1,7,57,0,,
1,13,72,7,,
1,3,75,1,,
8,9,133,7,,
1,12,52,13,,
1,23,112,20,,
8,62,1147,9,,
1,24,95,0,,
1,5,39,2,,
1,15,112,6,,
1,10,43,2,,
1,13,38,0,,
8,10,195,5,,
1,5,48,10,,
1,20,99,3,,
1,51,189,11,,
1,40,94,9,,
1,19,69,3,,
1,10,41,12,,
1,11,61,20,,
1,51,200,1,,
8,9,158,2,,
8,15,410,6,,
1,23,98,3,,
1,1,14,2,,
1,15,100,12,,
1,6,44,5,,
1,40,149,2,,
8,8,136,1,,
1,19,74,7,,
1,13,66,0,,
1,13,104,9,,
1,50,109,20,,
1,62,211,37,,
1,8,51,0,,
1,16,51,1,,
1,10,72,6,,
1,1,25,0,,
8,10,148,8,,
8,34,440,12,,
1,25,76,5,,
1,9,62,6,,
1,30,169,13,,
1,20,86,0,,
1,3,25,1,,
1,13,57,0,,
8,5,171,10,,
8,6,140,11,,
1,52,146,0,,
1,28,148,3,,
1,1,17,17,,
1,40,98,0,,
1,112,439,1,,
1,12,55,9,,
1,22,89,6,,
1,59,170,28,,
1,3,20,12,,
1,5,67,6,,
8,33,505,2,,
1,19,126,17,,
1,10,57,18,,
1,15,109,10,,
8,2,53,5,,
1,7,43,9,,
1,56,166,3,,
1,76,196,2,,
1,50,149,2,,
8,15,134,8,,
1,4,31,19,,
1,10,111,5,,
8,23,206,7,,
1,7,39,17,,
1,41,217,4,,
1,16,52,18,,
1,29,79,0,,
1,18,72,5,,
8,3,88,22,,
1,21,45,7,,
1,39,88,22,,
8,30,415,4,,
1,3,36,9,,
1,13,106,3,,
1,7,76,0,,
1,24,117,7,,
1,12,59,2,,
1,4,47,12,,
8,9,351,3,,
1,5,43,18,,
1,16,59,8,,
1,12,40,6,,
1,57,145,10,,
1,62,175,1,,
1,1,14,9,,
1,48,86,5,,
1,3,24,1,,
8,12,212,6,,
8,7,112,2,,
1,5,45,11,,
1,19,94,2,,
1,14,45,2,,
1,2,36,12,,
1,73,226,6,,
1,7,39,12,,
1,7,35,6,,
1,3,34,7,,
1,23,68,11,,
1,18,68,3,,
1,6,71,0,,
1,27,90,8,,
1,65,135,5,,
1,5,179,20,,
1,80,208,5,,
8,5,144,1,,
1,10,50,15,,
1,14,66,11,,
1,8,61,6,,
1,25,91,8,,
1,2,23,10,,
1,76,228,1,,
1,17,58,12,,
1,53,199,18,,
1,14,82,5,,
8,13,99,1,,
1,30,188,6,,
8,2,62,11,,
1,91,166,5,,
1,44,113,14,,
1,8,32,19,,
1,28,72,1,,
8,9,97,10,,
1,58,46,2,,
1,16,71,0,,
8,17,315,8,,
1,2,34,8,,
8,7,84,14,,
8,9,154,12,,
1,8,82,1,,
8,14,479,1,,
1,9,87,3,,
1,49,245,12,,
1,8,64,8,,
1,21,77,4,,
1,15,71,14,,
8,29,307,15,,
8,11,208,7,,
1,1,17,8,,
1,29,133,5,,
1,12,54,3,,
1,20,132,0,,
1,48,150,1,,
1,47,142,0,,
1,3,43,7,,
1,9,46,11,,
1,42,121,2,,
1,20,64,23,,
1,28,125,7,,
1,8,58,3,,
1,38,146,7,,
8,8,127,24,,
1,8,55,11,,
8,3,61,13,,
1,33,92,16,,
1,9,66,7,,
1,18,91,8,,
1,24,76,0,,
1,21,58,3,,
1,9,40,7,,
1,5,40,7,,
8,11,132,12,,
1,11,56,0,,
1,7,33,14,,
1,11,72,2,,
8,69,531,3,,
8,12,179,2,,
1,6,52,1,,
1,7,55,1,,
8,3,71,6,,
1,11,37,2,,
1,31,95,1,,
1,31,100,1,,
1,6,29,14,,
1,1,34,7,,
1,23,106,2,,
1,10,70,6,,
1,2,30,4,,
1,22,77,7,,
1,13,54,4,,
1,6,29,4,,
1,7,64,5,,
1,12,138,6,,
1,9,53,2,,
8,34,366,6,,
8,7,153,6,,
1,6,47,14,,
8,53,468,6,,
1,12,52,0,,
1,37,130,1,,
1,14,88,5,,
1,3,32,11,,
1,22,117,2,,
1,45,193,0,,
1,23,124,8,,
1,4,34,7,,
1,6,60,4,,
1,19,86,14,,
1,2,61,0,,
1,4,20,9,,
1,7,40,11,,
1,1,15,0,,
8,10,113,15,,
1,2,22,2,,
1,27,75,5,,
1,2,20,4,,
1,14,66,3,,
1,36,119,3,,
8,19,184,5,,
1,18,131,4,,
1,1,41,1,,
1,37,111,10,,
1,34,104,3,,
8,21,218,3,,
1,8,50,4,,
1,41,99,9,,
1,6,35,11,,
1,14,91,10,,
1,3,40,0,,
1,4,31,14,,
1,34,91,2,,
1,21,53,5,,
8,1,92,10,,
1,2,42,9,,
1,27,166,8,,
1,25,79,8,,
1,1,22,5,,
1,3,24,3,,
1,1,15,5,,
1,6,23,0,,
1,29,116,4,,
1,26,85,3,,
1,2,35,2,,
1,9,58,1,,
1,1,26,2,,
1,45,132,4,,
1,21,91,7,,
1,10,52,13,,
1,4,28,0,,
1,14,60,6,,
1,21,81,2,,
8,8,122,11,,
8,2,45,3,,
1,15,58,6,,
1,15,90,3,,
1,2,21,8,,
1,7,55,13,,
1,9,51,1,,
1,9,104,7,,
1,10,78,4,,
8,1,48,1,,
8,7,140,6,,
1,3,53,5,,
8,67,590,4,,
1,2,130,0,,
1,37,85,7,,
1,10,128,7,,
1,1,23,7,,
1,25,79,2,,
1,10,61,5,,
1,9,59,4,,
8,5,61,5,,
1,1,24,1,,
1,2,21,6,,
1,46,263,6,,
8,15,150,8,,
1,16,50,1,,
1,2,53,2,,
1,4,22,11,,
8,2,74,5,,
1,63,117,6,,
1,1,21,1,,
1,3,18,1,,
1,24,77,2,,
1,8,73,6,,
8,2,166,9,,
1,4,54,2,,
1,21,127,4,,
1,34,91,4,,
1,7,36,1,,
8,5,97,12,,
8,5,372,5,,
1,51,129,5,,
1,17,53,11,,
8,5,402,10,,
1,17,71,4,,
1,11,50,2,,
1,15,82,26,,
1,14,106,6,,
1,31,93,5,,
1,11,34,1,,
8,25,532,10,,
1,10,88,0,,
8,8,236,17,,
1,4,55,6,,
1,7,41,11,,
1,10,113,15,,
1,9,37,0,,
8,15,185,15,,
1,21,66,8,,
1,8,64,5,,
1,4,22,7,,
1,17,61,2,,
1,17,45,2,,
1,17,100,9,,
1,74,196,2,,
1,2,28,28,,
1,17,74,3,,
1,13,70,1,,
1,41,128,5,,
1,9,48,9,,
1,27,70,2,,
1,13,98,37,,
1,6,42,4,,
1,54,211,12,,
1,19,69,1,,
1,15,52,14,,
1,10,53,11,,
1,9,37,8,,
8,37,432,2,,
8,2,48,9,,
1,4,33,8,,
1,4,61,6,,
1,1,9,4,,
1,9,32,5,,
1,13,47,0,,
1,39,150,1,,
1,24,78,9,,
1,19,108,6,,
8,12,151,3,,
8,11,98,6,,
1,11,69,2,,
1,1,11,11,,
1,11,37,8,,
1,17,72,1,,
1,34,91,23,,
8,10,202,5,,
1,1,18,4,,
1,13,64,14,,
1,15,42,1,,
1,29,125,14,,
8,6,147,9,,
8,29,251,1,,
1,5,54,0,,
1,17,63,13,,
1,51,140,4,,
1,11,48,8,,
1,31,95,7,,
1,7,35,17,,
8,11,111,5,,
1,44,169,9,,
1,4,41,2,,
1,18,80,2,,
1,25,74,34,,
1,2,25,3,,
1,19,121,10,,
1,5,61,6,,
1,1,23,6,,
1,18,113,10,,
8,27,213,1,,
8,40,388,4,,
1,38,133,2,,
1,47,159,2,,
1,6,27,8,,
1,5,49,1,,
8,1,115,6,,
8,6,103,12,,
1,22,109,3,,
1,2,26,26,,
1,44,156,1,,
1,11,54,21,,
1,10,39,2,,
1,9,70,14,,
1,11,74,11,,
8,18,365,6,,
1,3,56,6,,
1,14,53,1,,
8,8,267,6,,
8,28,276,5,,
1,37,82,6,,
8,19,177,1,,
1,20,110,14,,
1,65,189,7,,
1,9,74,10,,
1,4,86,1,,
1,10,76,2,,
1,40,115,34,,
8,4,100,7,,
1,9,43,1,,
1,1,20,19,,
1,12,72,1,,
1,5,29,12,,
1,18,93,2,,
1,8,30,7,,
1,13,64,1,,
1,1,25,7,,
1,1,41,15,,
1,2,19,3,,
1,3,26,6,,
1,13,36,10,,
1,1,25,7,,
1,5,34,3,,
1,13,100,15,,
1,1,12,1,,
1,5,44,16,,
1,8,37,16,,
1,28,72,3,,
1,14,108,9,,
1,10,63,27,,
1,25,169,15,,
8,2,86,18,,
1,10,41,3,,
1,67,156,0,,
1,2,85,17,,
8,3,88,19,,
1,8,60,2,,
1,36,124,22,,
8,3,210,5,,
8,3,247,13,,
1,7,36,7,,
1,5,29,11,,
1,2,55,9,,
8,1,43,9,,
1,9,46,0,,
1,12,85,19,,
1,34,92,15,,
8,2,184,3,,
1,6,53,5,,
1,21,70,4,,
1,6,32,2,,
1,12,48,30,,
1,26,92,7,,
1,3,129,5,,
1,6,34,6,,
1,10,105,15,,
1,64,179,1,,
1,6,49,12,,
1,17,106,32,,
8,4,126,5,,
1,6,39,9,,
1,4,69,28,,
8,3,179,2,,
1,8,44,1,,
1,4,27,13,,
1,1,38,4,,
8,3,56,10,,
1,1,19,2,,
1,26,82,9,,
1,1,22,5,,
1,9,57,3,,
1,12,79,5,,
1,35,94,9,,
1,14,72,13,,
8,1,177,8,,
8,17,227,8,,
1,19,100,11,,
1,11,158,11,,
1,4,742,14,,
1,2,33,7,,
1,16,108,13,,
1,3,115,13,,
1,23,133,18,,
8,4,99,64,,
1,1,57,10,,
8,6,159,8,,
1,33,67,2,,
1,14,57,15,,
8,1,59,16,,
1,6,68,6,,
1,4,61,11,,
8,10,244,2,,
1,6,71,7,,
1,13,52,8,,
1,13,73,9,,
8,2,69,24,,
1,7,28,1,,
1,16,60,10,,
1,3,61,12,,
1,11,100,5,,
1,25,67,12,,
1,6,31,5,,
8,3,198,6,,
8,12,296,10,,
1,13,97,10,,
1,16,94,1,,
1,4,80,23,,
1,23,59,28,,
1,3,36,29,,
1,31,87,2,,
1,27,94,4,,
1,13,60,1,,
1,6,93,6,,
1,5,86,29,,
8,12,184,24,,
1,22,198,21,,
1,9,76,4,,
8,3,150,5,,
1,16,72,3,,
1,3,110,1,,
1,7,45,45,,
1,5,32,18,,
1,39,115,5,,
1,24,71,9,,
1,2,42,18,,
8,4,100,14,,
1,31,139,10,,
1,22,107,7,,
8,7,83,13,,
1,18,73,2,,
8,1,93,23,,
1,21,59,14,,
1,1,49,17,,
8,3,118,14,,
8,2,71,3,,
1,10,61,11,,
1,21,129,3,,
1,10,68,1,,
1,9,61,7,,
8,4,222,9,,
1,34,118,5,,
1,39,108,25,,
1,5,30,7,,
8,3,84,8,,
1,44,135,6,,
1,31,201,9,,
1,10,44,10,,
8,25,185,34,,
1,5,38,5,,
1,4,47,4,,
1,15,89,5,,
1,37,194,3,,
8,3,138,21,,
1,40,125,14,,
1,30,132,24,,
1,4,80,22,,
1,34,126,11,,
8,1,201,39,,
1,17,86,3,,
8,9,174,4,,
8,4,145,1,,
1,34,90,7,,
1,17,68,21,,
1,8,74,24,,
1,39,139,16,,
1,17,98,7,,
1,10,57,3,,
1,11,80,12,,
1,36,116,12,,
1,1,33,30,,
1,8,68,3,,
1,26,81,9,,
8,1,48,10,,
8,2,66,4,,
1,6,61,8,,
1,5,43,3,,
8,15,282,22,,
1,4,36,1,,
8,8,228,8,,
1,14,55,6,,
1,29,106,3,,
1,32,105,7,,
1,13,84,3,,
1,25,148,1,,
8,4,158,7,,
1,12,68,28,,
1,11,71,40,,
1,30,88,5,,
1,5,38,12,,
1,17,64,2,,
1,8,55,12,,
1,6,50,12,,
1,4,54,29,,
1,23,94,2,,
1,9,65,7,,
1,2,33,0,,
1,6,64,2,,
8,15,222,5,,
1,11,63,9,,
1,24,81,17,,
1,17,76,11,,
8,22,375,14,,
1,14,61,6,,
1,10,96,6,,
1,31,90,5,,
8,10,102,10,,
1,12,79,12,,
1,13,86,12,,
1,48,155,10,,
1,47,175,41,,
1,14,57,0,,
1,41,265,4,,
1,6,46,13,,
8,2,94,6,,
1,12,73,27,,
1,10,126,7,,
1,14,51,7,,
8,10,235,32,,
1,37,103,8,,
1,7,64,4,,
1,2,52,3,,
8,2,43,23,,
1,21,81,20,,
8,2,67,6,,
1,28,117,8,,
1,15,55,8,,
1,17,94,23,,
1,8,93,16,,
1,5,59,6,,
8,11,188,2,,
1,6,39,36,,
8,2,77,3,,
1,31,87,3,,
1,20,60,5,,
1,5,197,4,,
1,4,40,3,,
1,26,77,15,,
1,20,78,7,,
8,24,286,15,,
1,10,56,11,,
1,6,56,11,,
8,13,175,13,,
1,25,94,5,,
1,8,61,16,,
1,4,88,0,,
1,12,70,11,,
1,9,33,28,,
8,3,61,5,,
1,13,77,1,,
1,8,32,25,,
1,12,77,3,,
1,31,76,15,,
1,13,106,9,,
1,26,156,3,,
8,1,83,21,,
1,17,133,20,,
8,13,179,6,,
1,3,52,2,,
1,5,24,8,,
1,6,34,16,,
1,2,63,10,,
8,11,294,8,,
1,1,26,3,,
1,6,38,5,,
1,25,76,16,,
8,11,124,2,,
1,7,54,15,,
1,18,87,4,,
1,9,75,17,,
1,10,95,1,,
1,7,49,17,,
1,1,14,4,,
1,15,87,10,,
1,62,212,18,,
1,53,154,8,,
1,18,94,2,,
1,3,43,6,,
1,11,74,1,,
8,20,221,19,,
8,1,71,9,,
1,24,106,8,,
1,28,197,6,,
1,35,87,31,,
1,5,40,12,,
1,14,70,5,,
8,13,183,23,,
1,20,55,16,,
1,5,55,5,,
1,8,50,3,,
1,5,51,18,,
1,8,51,2,,
8,11,136,11,,
1,25,91,9,,
1,19,76,7,,
1,9,34,0,,
1,23,117,4,,
1,39,156,18,,
